,ID,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
22931,0xdbde,21.0,4.9,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,24,1.4883409383650872
22932,0x6ee3,21.0,4.8,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,15,20.176414243690374
22933,0xc357,21.0,4.8,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,37,13.18408931906175
22934,0x7453,32.0,4.5,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,25,20.176709024498408
22935,0x6dfd,26.0,5.0,Fog,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,18,9.314030627904389
22936,0x77c9,25.0,4.9,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,22,19.618918347481735
22937,0xb33e,29.0,4.7,Fog,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,42,19.761706467416623
22938,0x805b,33.0,4.6,Fog,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,17,6.117219095512411
22939,0x51af,39.0,4.7,Windy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,49,12.417907729515415
22940,0x20f8,27.0,4.7,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,25,13.989450297015923
22941,0x781f,20.0,4.7,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,25,6.080882967543937
22942,0x2fc7,32.0,4.3,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,33,12.4184089995958
22943,0xcbfc,28.0,4.8,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,26,17.297865752893937
22944,0x9620,32.0,4.7,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,26,1.4898452310399435
22945,0x7cd,29.0,4.3,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Urban,22,1.5303005941809953
22946,0x64a0,25.0,4.8,Cloudy,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,43,19.658752171967787
22947,0x4cdc,20.0,4.7,Sunny,Low,0,Meal,motorcycle,0.0,No,Urban,12,3.0405415107650513
22948,0x6896,34.0,3.8,Stormy,Medium,2,Snack,electric_scooter,1.0,No,Urban,35,19.761711761323365
22949,0x221c,34.0,4.7,Stormy,Low,2,Meal,scooter,1.0,No,Urban,19,10.642292301484911
22950,0x1ff0,23.0,4.9,Sunny,Jam,1,Snack,scooter,1.0,No,Metropolitian,19,9.056109429987274
22951,0x988b,30.0,4.6,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,37,20.25378851619142
22952,0xd273,35.0,4.7,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Urban,29,10.569597346337943
22953,0xc34,30.0,4.8,Sunny,Medium,2,Drinks,scooter,1.0,No,Metropolitian,20,13.788747286135335
22954,0x5a03,32.0,4.7,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,24,4.657671709829313
22955,0x9370,37.0,3.9,Cloudy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,32,17.07649249559298
22956,0x46c4,24.0,4.8,Windy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,28,20.20658151050987
22957,0x2ba1,37.0,3.5,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,36,10.602582382281538
22958,0x5834,20.0,4.6,Fog,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,26,16.834090663201565
22959,0x6ef7,29.0,4.5,Fog,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,45,13.681378564062966
22960,0x543a,33.0,4.2,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,31,19.659414837289532
22961,0x929b,38.0,3.6,Stormy,Jam,1,Meal,scooter,0.0,No,Metropolitian,33,16.63674459181201
22962,0x8437,33.0,4.2,Stormy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,35,13.767318777122638
22963,0x15b9,29.0,4.6,Sunny,Medium,1,Drinks,scooter,1.0,No,Urban,17,7.601870282602796
22964,0x4d03,20.0,4.9,Windy,Low,1,Buffet,scooter,0.0,No,Urban,15,20.207049940575796
22965,0x5582,29.0,4.6,Fog,Low,2,Meal,scooter,0.0,No,Urban,13,1.5525722961642396
22966,0x2ef9,28.0,4.6,Windy,Medium,1,Drinks,motorcycle,1.0,No,Urban,29,10.906414500153666
22967,0x839f,33.0,4.8,Fog,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,30,7.761839422210533
22968,0x3573,32.0,4.6,Sunny,Low,0,Drinks,motorcycle,0.0,No,Urban,23,1.5527577995613158
22969,0x7824,35.0,4.7,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,28,1.489828584432859
22970,0x517,,,Windy,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,26,4722.64710216179
22971,0x93d7,28.0,4.7,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,23,6.050406061320017
22972,0x5426,23.0,4.8,Cloudy,Low,1,Snack,scooter,0.0,No,Metropolitian,12,3.1450674354101187
22973,0x675b,21.0,4.7,Fog,Medium,1,Meal,motorcycle,1.0,No,Urban,10,4.544228016253723
22974,0xb6bb,34.0,4.4,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,44,16.902993744226492
22975,0x1dc1,31.0,4.5,Fog,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,44,16.63562921865918
22976,0x6637,29.0,4.1,Cloudy,Medium,1,Snack,scooter,0.0,No,Metropolitian,35,13.989695713857428
22977,0x5e9a,32.0,5.0,Stormy,Jam,0,Snack,motorcycle,2.0,No,Urban,41,16.722543155287955
22978,0x430f,30.0,4.6,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,22,16.384900933440587
22979,0xb2f0,26.0,4.5,Fog,Low,1,Meal,scooter,0.0,No,Urban,14,4.663493139522732
22980,0x3abd,31.0,4.7,Windy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,30,17.13829579052108
22981,0x3e66,39.0,4.9,Stormy,Jam,0,Buffet,motorcycle,3.0,No,Metropolitian,51,14.152800689506924
22982,0x2a4e,32.0,4.5,Stormy,Jam,1,Drinks,scooter,2.0,No,Urban,41,12.419724873014482
22983,0xd240,39.0,4.7,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Urban,29,4.579062734206939
22984,0x1c09,20.0,4.9,Cloudy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,29,6.217689154480999
22985,0x9c4f,22.0,4.8,Windy,Low,2,Drinks,scooter,0.0,No,Metropolitian,10,1.4897777190672068
22986,0xdb1e,33.0,4.7,Sunny,Low,2,Snack,motorcycle,0.0,No,Metropolitian,28,11.983323050701811
22987,0xd3c3,34.0,4.9,Cloudy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,17,9.435201537103644
22988,0x7b08,36.0,4.2,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,30,3.104571867322666
22989,0x7ba1,22.0,5.0,Cloudy,High,0,Meal,motorcycle,1.0,No,Metropolitian,23,6.050406061320017
22990,0xbdba,22.0,4.8,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,26,10.641042055276348
22991,0x1900,38.0,4.7,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,35,19.661098170302207
22992,0xc14a,27.0,4.6,Cloudy,Medium,1,Drinks,motorcycle,0.0,No,,18,4.717601091654031
22993,0xa4f2,22.0,4.5,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,16.84990409547342
22994,0xbc64,23.0,4.5,Stormy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,23,9.074836683144817
22995,0x96a9,32.0,4.6,Cloudy,High,2,Snack,motorcycle,1.0,No,Metropolitian,35,6.14719451853426
22996,0x778d,26.0,4.9,Stormy,Low,2,Buffet,motorcycle,0.0,,Metropolitian,10,3.0408940859661207
22997,0x6df9,34.0,4.7,Sunny,High,0,Drinks,motorcycle,0.0,No,Urban,20,6.147092755575845
22998,0x3f43,26.0,4.3,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,31,9.175127291320502
22999,0x452,,,,,3,Meal,motorcycle,1.0,No,Metropolitian,44,17183.119929871867
23000,0xdbf5,36.0,4.1,Fog,Medium,2,Buffet,motorcycle,2.0,No,Urban,39,13.587535883411064
23001,0xd40f,33.0,4.5,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Metropolitian,29,9.080676816496418
23002,0x1134,30.0,4.5,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,17,4.589038750634467
23003,0x42ce,26.0,4.6,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,14,16.38489468674857
23004,0x79ef,22.0,4.7,Cloudy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,35,10.906412696635394
23005,0x4682,28.0,4.9,Windy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,15,10.866716057789409
23006,0xa20c,28.0,4.6,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,37,17.098593053920453
23007,0xabc1,32.0,4.3,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,42,6.0371931754454975
23008,0xad21,25.0,5.0,Fog,Jam,1,Meal,scooter,2.0,No,Metropolitian,36,16.659974055055216
23009,0x9d65,29.0,5.0,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,13,9.088011034055526
23010,0xe219,26.0,4.6,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,37,16.113681164789128
23011,0x1cdb,33.0,4.5,Fog,Low,2,Snack,motorcycle,0.0,No,Urban,19,1.5545085568230372
23012,0xbea7,32.0,4.4,Windy,Jam,2,Meal,scooter,1.0,No,Urban,32,10.565262855059668
23013,0x4fe7,21.0,4.7,Cloudy,Low,1,Snack,scooter,1.0,No,Urban,26,12.116939023367273
23014,0x8f88,33.0,4.7,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,35,10.868240116554238
23015,0x89e0,28.0,4.9,Fog,High,0,Buffet,motorcycle,0.0,No,Metropolitian,24,3.05936345549117
23016,0xcfd7,39.0,4.9,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,34,13.481261865878336
23017,0x574c,34.0,5.0,Sunny,Low,2,Drinks,scooter,0.0,No,Metropolitian,24,11.007734763545226
23018,0x7bcc,22.0,5.0,Sunny,High,2,Snack,scooter,1.0,,Urban,10,3.1045560532157066
23019,0x47ad,35.0,4.8,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,19,3.1450674354101187
23020,0x2a66,24.0,4.8,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,32,11.916990180332599
23021,0x85af,29.0,4.9,Stormy,High,2,Meal,electric_scooter,1.0,No,Metropolitian,23,6.14674662991254
23022,0xc360,37.0,4.9,Cloudy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,26,10.445117789955967
23023,0x5f75,36.0,4.5,Sandstorms,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,23,10.88124973135474
23024,0xe0fa,25.0,4.7,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,19,20.506741591977754
23025,0x7816,30.0,4.3,Cloudy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,31,6.118630884362266
23026,0x415,15.0,1.0,,,3,Snack,scooter,0.0,No,Urban,27,11.007734763545226
23027,0xb256,33.0,4.7,Sunny,Low,1,Drinks,motorcycle,1.0,No,Urban,11,1.5368285425757406
23028,0x282e,30.0,4.7,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,3.024980854855099
23029,0xb090,33.0,4.7,Sandstorms,Low,1,Snack,scooter,0.0,No,Urban,21,13.830009311488102
23030,0x6e81,30.0,4.5,Fog,Medium,2,Drinks,scooter,0.0,No,Urban,19,6.049834150348467
23031,0x9f3d,23.0,5.0,Stormy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,39,17.072871906379
23032,0x3fb0,28.0,4.6,Stormy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,16,14.021816217099433
23033,0xc4ea,26.0,4.5,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,26,6.242624846086393
23034,0x4fd9,27.0,4.8,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,20,16.63651695457865
23035,0xada,39.0,4.8,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,20,3.104785918307889
23036,0x2a9e,22.0,4.6,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,17,9.31330000279055
23037,0x615c,30.0,4.9,Windy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,31,1.5321890898992034
23038,0xcabc,34.0,4.1,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,32,4.717601091654031
23039,0x1226,29.0,4.9,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,18,3.1051141632769346
23040,0x85dc,22.0,4.3,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,40,20.179849220540632
23041,0x339b,39.0,5.0,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,29,4.61059803309491
23042,0x4495,39.0,4.7,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,26,3.1162536571204393
23043,0x22a1,28.0,4.6,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,44,10.868130915472097
23044,0xb96c,36.0,4.6,Cloudy,Jam,1,Snack,scooter,,No,Metropolitian,25,9.326577420898085
23045,0x8c1a,25.0,4.3,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,36,13.583068670332443
23046,0x6537,35.0,4.5,Windy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,27,6.217834398528468
23047,0x9c3d,22.0,4.5,Sunny,High,0,Snack,motorcycle,1.0,No,Metropolitian,42,3.073462804638445
23048,0x2bd0,25.0,4.9,Cloudy,Low,0,Snack,motorcycle,0.0,No,Urban,24,13.973182653974487
23049,0xde0f,20.0,4.2,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,3.087996686904061
23050,0x49de,25.0,4.8,Windy,Jam,1,Buffet,scooter,1.0,No,Urban,22,10.58781590325641
23051,0x4b28,23.0,4.6,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Urban,29,12.117036432040061
23052,0x38f4,28.0,4.9,Sunny,Low,2,Meal,motorcycle,1.0,No,Metropolitian,18,1.5147873433048076
23053,0x464b,27.0,5.0,Windy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,11,13.973760919222245
23054,0x235c,24.0,4.6,Fog,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,16,3.116238496625547
23055,0x2e51,39.0,4.8,Cloudy,Low,2,Buffet,scooter,0.0,No,,15,3.018700803196138
23056,0xaa06,39.0,4.9,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,26,9.192333207699743
23057,0xddc4,37.0,4.0,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,36,19.042027372262705
23058,0xac36,35.0,4.8,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,22,19.915135664662472
23059,0xc67e,36.0,4.9,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,26,4.579040249652878
23060,0xb5bf,20.0,4.6,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,10,4.67433378761763
23061,0x2893,31.0,4.7,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,26,20.253101372635502
23062,0x6284,22.0,4.6,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,22,13.583440059689538
23063,0x4bd6,32.0,4.2,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,33,3.1050761852860433
23064,0x4f7,,,,,3,Snack,electric_scooter,1.0,No,Metropolitian,29,17350.27040653807
23065,0x4f65,37.0,4.7,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,26,6.050551152414774
23066,0x93bc,25.0,4.3,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,19,3.0188687427655365
23067,0x7331,36.0,4.8,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,25,10.565155904072418
23068,0x5647,25.0,4.8,Cloudy,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,36,10.906412696635394
23069,0xa836,25.0,4.5,Stormy,High,1,Buffet,motorcycle,1.0,No,Urban,14,6.217860329616785
23070,0xcaa5,23.0,5.0,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Urban,19,1.468800157273329
23071,0x4318,25.0,4.9,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,23,12.464329547393557
23072,0x4441,29.0,4.5,Fog,Jam,1,Drinks,scooter,0.0,No,Metropolitian,30,16.818368923714367
23073,0x1280,21.0,4.9,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,11,9.122100805284978
23074,0xb842,25.0,5.0,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,17,1.536850377186336
23075,0xa963,39.0,4.6,Sunny,High,0,Snack,motorcycle,0.0,No,Metropolitian,29,6.080949025901412
23076,0x34be,35.0,4.4,Stormy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,36,17.077471212855382
23077,0x667,,,,,0,Snack,motorcycle,1.0,No,Metropolitian,45,19.36338289366042
23078,0x4a02,33.0,4.6,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,15,3.0250616426139207
23079,0xab77,34.0,4.8,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,27,4.663545220556771
23080,0x46b9,31.0,5.0,Fog,High,2,Buffet,scooter,2.0,No,Metropolitian,36,3.06047553947658
23081,0x59df,26.0,4.7,Fog,Low,1,Buffet,scooter,1.0,No,Metropolitian,18,1.5580865135451947
23082,0x81c8,24.0,5.0,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,7.5625014977038765
23083,0x838b,35.0,3.1,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,31,13.682504886973568
23084,0x820,,,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,21,1.5368588604909863
23085,0x5a12,39.0,4.2,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,38,7.683355299985663
23086,0xb0d3,23.0,4.7,Stormy,Low,0,Drinks,motorcycle,0.0,No,Urban,19,12.41848032806189
23087,0x8eab,28.0,4.2,Stormy,Low,0,Drinks,motorcycle,1.0,No,,22,9.326603239448477
23088,0x1074,,,Fog,Low,1,Snack,motorcycle,1.0,No,Urban,29,13.830779932983457
23089,0xd1fb,23.0,4.8,Windy,Medium,1,Meal,scooter,1.0,No,Urban,26,5.9922347623599075
23090,0x57de,38.0,4.6,Cloudy,Low,2,Drinks,motorcycle,1.0,No,Urban,19,3.040570257919934
23091,0x3fca,34.0,4.8,Fog,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,35,20.181263916560216
23092,0xcf7d,36.0,3.9,Stormy,Medium,1,Buffet,scooter,1.0,No,Urban,34,19.83955478225852
23093,0x29aa,38.0,5.0,Cloudy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,17,6.128874096562112
23094,0x7300,23.0,4.7,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,15,1.5094394215985505
23095,0xcdea,22.0,4.3,Windy,Low,0,Buffet,motorcycle,,No,Metropolitian,20,2.984505366821926
23096,0xa4c0,24.0,4.8,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,15,7.77222044450955
23097,0x9659,31.0,4.7,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Urban,37,12.243495934522482
23098,0x347f,23.0,4.7,Sunny,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,19,4.561113588605107
23099,0x30b0,24.0,4.8,Cloudy,High,1,Snack,scooter,1.0,No,Metropolitian,29,6.217834398528468
23100,0x1b35,32.0,4.5,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,12.42072409381811
23101,0x3128,23.0,5.0,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,22,7.790362124590408
23102,0xd954,29.0,5.0,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,32,20.82785802172289
23103,0x2426,21.0,4.2,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,36,20.178916924752546
23104,0x8e87,21.0,4.8,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,18,16.385802266844152
23105,0xba1,28.0,4.5,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,23,10.427667505217308
23106,0xd359,37.0,3.9,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,38,10.41703158222361
23107,0xb5ef,29.0,4.9,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,16,4.5379227489030045
23108,0x7e3,22.0,4.6,Fog,High,1,Snack,scooter,1.0,No,Urban,21,1.552360877319872
23109,0x13e8,22.0,4.7,Sandstorms,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,23,12.099390766415885
23110,0x9d23,23.0,4.7,Stormy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,11,4.663432201223702
23111,0xe1ce,26.0,4.5,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,18,9.081444954288745
23112,0x8a05,25.0,4.8,Cloudy,Low,2,Buffet,scooter,0.0,No,Urban,15,9.435201537103644
23113,0xd6f3,20.0,4.6,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,16,19.08631670945455
23114,0x2207,39.0,4.6,Stormy,Low,2,Snack,scooter,1.0,No,Metropolitian,29,3.1044353979039836
23115,0x8329,38.0,4.7,Cloudy,Jam,1,Snack,motorcycle,1.0,No,,31,7.448311138269859
23116,0x8ea4,36.0,4.6,Fog,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,15,4.544194013115254
23117,0x6d14,30.0,4.6,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,28,17.137830077695
23118,0x1e70,31.0,4.8,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,29,20.181034547353573
23119,0x6fe0,28.0,4.6,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,13.971968544893098
23120,0xc3d9,30.0,4.8,Fog,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,51,12.48470710171004
23121,0xdcd3,38.0,4.8,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Urban,25,6.29013467758336
23122,0x1faf,23.0,4.6,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,3.1090243980085717
23123,0x7802,30.0,4.9,Fog,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,28,16.85244461324599
23124,0xb094,21.0,4.5,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,23,4.537513326456459
23125,0x418b,39.0,4.9,Sandstorms,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,28,14.152800689506924
23126,0x8050,27.0,4.6,Windy,Low,2,Drinks,scooter,0.0,No,Metropolitian,18,12.463970104792164
23127,0x9449,29.0,4.9,Sandstorms,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,13,8.937806252614234
23128,0x9419,22.0,4.6,Sunny,Medium,2,Drinks,motorcycle,0.0,No,Urban,10,12.162424445550126
23129,0xd43,,,,,3,Snack,scooter,0.0,No,Urban,16,1.5147861372373659
23130,0x6054,29.0,3.3,Sunny,Low,2,Meal,electric_scooter,2.0,No,Metropolitian,36,20.182728114835903
23131,0xac68,28.0,4.7,Stormy,Low,1,Meal,motorcycle,1.0,No,Urban,18,10.427367605968819
23132,0xb142,21.0,4.7,Windy,High,1,Meal,motorcycle,1.0,No,Metropolitian,29,6.218134914859964
23133,0xbbed,35.0,4.9,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,20,20.25308886852266
23134,0xa8b8,33.0,5.0,Sandstorms,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,28,10.880935113147679
23135,0xb557,25.0,4.8,Sunny,Medium,2,Meal,scooter,0.0,No,Metropolitian,11,12.58026782216666
23136,0x69e3,32.0,4.9,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Urban,18,9.219783818006203
23137,0xadc,32.0,4.3,Windy,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,48,13.610807781585748
23138,0x29d9,34.0,4.9,Sunny,Low,1,Snack,scooter,0.0,No,Urban,10,9.121519225579231
23139,0x210f,33.0,4.8,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,21,1.5369061313683696
23140,0x6986,39.0,4.6,Cloudy,Jam,2,Buffet,electric_scooter,1.0,No,Urban,42,11.917100051266479
23141,0x952e,22.0,4.5,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,21,13.98991687733361
23142,0x8e5f,29.0,5.0,Windy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,37,16.635416274164086
23143,0x5fe2,23.0,4.6,Windy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,16,20.180908601252117
23144,0x4e58,31.0,5.0,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,17,19.362698667935444
23145,0xdbb1,33.0,4.9,Cloudy,Low,2,Drinks,motorcycle,0.0,No,Urban,18,1.5605560135411871
23146,0xe2f,36.0,4.7,Windy,High,2,Meal,scooter,0.0,No,Metropolitian,28,3.073644028493284
23147,0x454a,27.0,4.1,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,34,9.21912356729158
23148,0xc0e4,25.0,4.5,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Urban,29,6878.428563067477
23149,0x4ac7,25.0,4.9,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,23,9.121874081099058
23150,0x729e,22.0,4.5,Sandstorms,Low,2,Drinks,scooter,1.0,No,Urban,16,1.5125976085836192
23151,0x11ef,23.0,4.6,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,24,12.58026782216666
23152,0xb4d2,38.0,4.1,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,35,19.910592397098217
23153,0x5329,23.0,4.7,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,18,10.564981870182486
23154,0xcb78,23.0,4.9,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,37,16.113513635274906
23155,0xd5e8,21.0,4.9,Windy,Low,2,Snack,scooter,0.0,No,Metropolitian,16,13.21780072486637
23156,0x2570,20.0,3.6,Sunny,High,0,Snack,motorcycle,1.0,No,Metropolitian,46,1.5523313500323028
23157,0x75e,,,Cloudy,Medium,1,Drinks,motorcycle,1.0,No,Urban,34,12.293207925638878
23158,0xb783,38.0,4.6,Sunny,Medium,2,Buffet,scooter,0.0,No,Metropolitian,26,19.916194656645583
23159,0x28b0,28.0,4.5,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,1.5203682264724199
23160,0x1b1c,22.0,4.9,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,33,19.916260009778256
23161,0x5f9c,39.0,4.9,Windy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,29,10.757108800062763
23162,0x4ee0,27.0,4.7,Fog,Medium,0,Meal,motorcycle,1.0,No,Urban,35,19.916260009778256
23163,0xbf0,37.0,5.0,Windy,Jam,0,Snack,motorcycle,2.0,No,Urban,35,4.595950274398996
23164,0xe053,26.0,4.7,Stormy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,26,13.735893137656028
